:ID;authorName:string
6757034;Jelle De Smet
6757035;Osama Halabi
6757036;Jong-Kwon Lee
6757037;Seunghyun Cho
6757038;Dong Wan Kang
6757039;Chi-Chang Liao
6757040;Paul Vickers
6757041;Christopher Laing
6757042;Tom Fairfax
6757043;Yasmin Halwani
6757044;Long Xu
6757045;Jia Li
6757046;Weisi Lin
6757047;Yun Zhang 0002
6757048;Yongbing Zhang
6757049;Yihua Yan
6757050;P. B. Devaraja
6757051;H. Nagabhushana
6757052;S. C. Sharma
6757053;Ramachandra Naik
6757054;S. C. Prashantha
6757055;H. P. Nagaswarupa
6757056;K. S. Anantharaju
6757057;H. B. Premkumar
6757058;D. M. Jnaneshwara
6757059;Yun-Ying Yeh
6757060;Ya-Hsien Ko
6757061;Chi-Yuan Hu
6757062;Heng-Yi Lin
6757063;Li-Chieh Chen
6757064;Jonathan Ling
6757065;Paul van Schaik
6757066;Sena Koh
6757067;Hyuntae Kim
6757068;Yune-Yu Cheng
6757069;Ying-Yin Huang
6757070;Yanju Liu
6757071;R. I. Davidson
6757072;P. M. Taylor
6757073;J. D. Ngu
6757074;J. M. C. Zarraga
6757075;Mohammed H. Alhaag
6757076;Mohamed Z. Ramadan
6757077;Sangwook Lee
6757078;Mikyung Park
6757079;Seongjin Hwang
6757080;Hyungsun Kim
6757081;Hyuk-Jae Lee
6757082;Di Zhang
6757083;Vincent Nourrit
6757084;Jean-Louis de Bougrenet de la Tocnaye
6757085;Hiroki Ishizuka
6757086;Norihisa Miki
6757087;Yensil Park
6757088;Kyoung Soon Choi
6757089;Soo Young Kim
6757090;Hyunjong Jo
6757091;Kwangyong Park
6757092;Jinyan Pan
6757093;Chaoyang Chen
6757094;Yunlong Gao
6757095;Chang-Chun Zhu
6757096;Chin-Feng Lee
6757097;Xiaozhu Xie
6757098;Ke Mao
6757099;Run-Hua Shi
6757100;Wenhai Zou
6757101;Haisong Xu
6757102;Martijn L. van Emmerik
6757103;Sjoerd C. de Vries
6757104;Sang-Hyun Kim
6757105;Takashi Shibata
6757106;Takashi Kawai
6757107;Daeil Kim
6757108;Feihong Xue
6757109;Xiaohui Lin
6757110;Liumin Fan
6757111;Susanne Mayr
6757112;Maja Köpper
6757113;Axel Buchner
6757114;James E. Sheedy
6757115;Yu-Chi Tai
6757116;Manoj V. Subbaram
6757117;Sowjanya Gowrisankaran
6757118;John R. Hayes
6757119;Yanjun Liu 0002
6757120;Avner Shahal
6757121;Wanja Hemmerich
6757122;Hailang Ju
6757123;Yaohui Zhu
6757124;Woon-Seop Choi
6757125;Hyun-Soo Shin
6757126;D. C. Donderi
6757127;Sharon McFadden
6757128;Eun Joung Cho
6757129;Kwan Min Lee
6757130;Sung Min Cho
6757131;Yang Hyun Choi
6757132;Geun-Hyung Kim
6757133;Woo Jun Kim
6757134;Seung Mo Kim
6757135;Joon Gon Son
6757136;Thanh Son Bui
6757137;Joosung Kim
6757138;EnJu Jung
6757139;Hoang Sinh Le
6757140;Ngoc Trung Nguyen
6757141;Jin-Young Bae
6757142;Matthew J. Pitts
6757143;Lee Skrypchuk
6757144;Tom Wellings
6757145;Alex Attridge
6757146;Mark A. Williams
6757147;Carmen Llinares
6757148;Susana Iñarra
6757149;Kuen-Meau Chen
6757150;Lin-Lin Chen
6757151;Siu-Tsen Shen
6757152;Zoe Falomir
6757153;Lledó Museros Cabedo
6757154;Luis González Abril
6757155;Ismael Sanz
6757156;Jana Vanderheijden
6757157;Xue Chen
6757158;Sai Wang
6757159;Feng Xu
6757160;Xiaowen Zhang
6757161;Xifeng Li
6757162;Davide Gadia
6757163;Gianfranco Garipoli
6757164;Cristian Bonanomi
6757165;Luigi Albani
6757166;Alessandro Rizzi
6757167;Chanho Lee
6757168;Min Zhou
6757169;Qing Zhao
6757170;Biao Tang
6757171;Jan Groenewold
6757172;Feng-Yi Tseng
6757173;Wen-Yang Feng
6757174;Silvia Cruz
6757175;André Sousa
6757176;Julio C. Viana
6757177;Tiago Martins
6757178;Flávio P. Ferreira
6757179;Paulo M. F. Forte
6757180;Paulo E. R. Felgueiras
6757181;Boris P. J. Bret
6757182;Michael S. Belsley
6757183;Eduardo J. Nunes-Pereira
6757184;Rungtai Lin
6757185;Li-Hung Liu
6757186;Desalegn Alemu Mengistie
6757187;Kuan-Hsun Li
6757188;Tzong-Shi Liu
6757189;Chih-Wei Chu
6757190;Ken W. L. Chan
6757191;Thomas Rousset
6757192;Christophe Bourdin
6757193;Cedric Goulon
6757194;Jocelyn Monnoyer
6757195;Jean-Louis Vercher
6757196;B. K. Joung
6757197;S. O. Kwon
6757198;H. J. Hwang
6757199;Junlan Bai
6757200;Thai-Son Nguyen
6757201;Ce Zhu
6757202;Premjit K. Sanjram
6757203;Jong Hyun Choi
6757204;Jun Hyuk Cheon
6757205;Sang Kyu Kim
6757206;Jin Jang
6757207;Jianzhuo Zhu
6757208;Wenlian Li
6757209;Bei Chu
6757210;Dongfang Yang
6757211;Guang Zhang
6757212;Fei Yan 0004
6757213;Huihui Liu
6757214;Junbo Wang
6757215;Shuanghong Wu
6757216;Kyudong Kim
6757217;G. H. Hur
6757218;Wan-Li Wei
6757219;Minkoo Kim
6757220;Dong-Gun Lee
6757221;Byung-Chang Yu
6757222;Byungcho Choi
6757223;Kyujoong Lee
6757224;Tae Sung Kim
6757225;Chae-Eun Rhee
6757226;Z. Dong
6757227;S. M. Huang
6757228;Xin Zhang
6757229;Liwen Xin
6757230;Qianqian Yu
6757231;Dong-Wook Kim
6757232;Ji-Sang Yoo
6757233;Young-Ho Seo
6757234;Yen-Hui Lin
6757235;Chih-Yong Chen
6757236;Shih-Yi Lu
6757237;Yu-Chao Lin
6757238;Barbara Froner
6757239;Nicolas S. Holliman
6757240;Simon P. Liversedge
6757241;Marten Fortuin
6757242;Xiao-Ning Zhang
6757243;Xing-Long Ding
6757244;Iana Iatsun
6757245;Mohamed-Chaker Larabi
6757246;Christine Fernandez-Maloigne
6757247;Hao-Cheng Wang
6757248;Chan-seob Park
6757249;Lihui Cao
6757250;Hongmin Liu
6757251;Jing Li 0026
6757252;Marcus Barkowsky
6757253;Patrick Le Callet
6757254;Bereket Haile Woldegiorgis
6757255;Dino Caesaron
6757256;Lai-Yu Cheng
6757257;Arthur G. Money
6757258;Gerd Bruder
6757259;Frank Steinicke
6757260;Benjamin Bolte
6757261;Phil Wieland
6757262;Harald Frenz
6757263;Markus Lappe
6757264;Simon Grbec
6757265;Marko Tkalcic
6757266;Janez Diaci
6757267;Fabio Solari
6757268;Manuela Chessa
6757269;Matteo Garibotti
6757270;Silvio P. Sabatini
6757271;Ales Jaklic
6757272;Franc Solina
6757273;Luka Sajn
6757274;Helen E. Edgar
6757275;Patrick A. Ward
6757276;Chuan Qin
6757277;Xueqin Chen
6757278;Jing Dong
6757279;Xinpeng Zhang
6757280;Yih-Shing Lee
6757281;Tung-Wei Yen
6757282;Cheng-I Lin
6757283;Horng-Chih Lin
6757284;Yun Yeh
6757285;Sung-Yoon Jung
6757286;Hyun-Chul Kim
6757287;Byung Wook Kim
6757288;E. H. Kim
6757289;J. Y. Woo
6757290;B. K. Kim
6757291;Riwaj Byanju
6757292;Svein Arne Jervell Hansen
6757293;Muhammad Nadeem Akram
6757294;Marc D. Winterbottom
6757295;Leanne S. Bohannon
6757296;Andrew M. Herbert
6757297;Jeff B. Pelz
6757298;Esa M. Rantanen
6757299;Xu Wang
6757300;Tadao Matsunaga
6757301;K. Totsu
6757302;Masayoshi Esashi
6757303;Yoichi Haga
6757304;Guangxiang Yang
6757305;Hua Liang
6757306;Yugang Su
6757307;Chang-Jing Yang
6757308;Yung-Fang Chen
6757309;Hsinfu Huang
6757310;Yu Zhao
6757311;Peng Ding
6757312;Chaoqun Ba
6757313;Anjie Tang
6757314;Na Song
6757315;Yimin Liu
6757316;Liyi Shi
6757317;Nataliya Shkolnikova
6757318;Fedor Yaremenko
6757319;Zhanna Sheshenko
6757320;Vladimir Vakula
6757321;Lidiya Kutulya
6757322;Nikolay Pivnenko
6757323;Alexander Roshal
6757324;Jae Joong Yun
6757325;Min Sup Song
6757326;Young-Ho Hwang
6757327;Bryan (Byung-Gyu) Kim
6757328;Kostas E. Psannis
6757329;Kai-Hsiang Tsao
6757330;Shyong Jian Shyu
6757331;Rafal Michalski
6757332;Jin-Mo Yoon
6757333;Eugene Kim
6757334;H. J. Kim
6757335;S. S. Yang
6757336;Y. J. Ahn
6757337;Zhifeng Zhang
6757338;Dong Guo
6757339;Peng Lin
6757340;Yen-Liang Chen
6757341;Hung-Chih Hsieh
6757342;Wang-Tsung Wu
6757343;Wei-Yao Chang
6757344;Der-Chin Su
6757345;Stefano Passini
6757346;Filiberto Strazzari
6757347;Annamaria Borghi
6757348;Han-Kai Chen
6757349;Hao Wu
6757350;Fahong Li
6757351;Alex Henzen
6757352;Saleh Saeed
6757353;Ashar Rasul
6757354;Muhammad Murtaza Khan
6757355;Yongju Cho
6757356;Unsang Park
6757357;Jihun Cha
6757358;Saad Hameed Abid
6757359;Zhiyong Li
6757360;Renfa Li
6757361;Jumana Waleed
6757362;Kun Sun
6757363;Liuyan Chen
6757364;Jianping Guo
6757365;Dongdong Teng
6757366;Lilin Liu
6757367;David Worrall
6757368;Richard So
6757369;Keith Nesbitt
6757370;Simon Davis
6757371;Karen Blackmore
6757372;Eugene Nalivaiko
6757373;H. W. Lee
6757374;I. Kim
6757375;S. Kwak
6757376;Farrokh Janabi-Sharifi
6757377;Vincent Hayward
6757378;Qing Yuan Wang
6757379;K. Liang
6757380;W. Li
6757381;H. R. Ren
6757382;X. L. Liu
6757383;W. J. Wang
6757384;R. Yang
6757385;D. J. Han
6757386;Xiang Liu
6757387;Jason Geng
6757388;Feng Shao
6757389;Zhutuan Li
6757390;Qiuping Jiang
6757391;Gangyi Jiang
6757392;Mei Yu 0001
6757393;Zongju Peng
6757394;Jia Zhang
6757395;Mengxin Chen
6757396;Yinlu Gao
6757397;Kuei-Yi Chu
6757398;Shiou-Ying Cheng
6757399;Jian-Kai Liou
6757400;Chien-Chang Huang
6757401;Tai-You Chen
6757402;Chi-Shiang Hsu
6757403;Ning Gu
6757404;Paulo Victor R. de Carvalho
6757405;Isaac L. dos Santos
6757406;José Orlando Gomes
6757407;Marcos R. S. Borges
6757408;Stephanie A. Guerlain
6757409;Lijun Deng
6757410;Tohru Kiryu
6757411;Eri Nomura
6757412;Naoki Kobayashi
6757413;Yang-Kun Ou
6757414;Qianmin Ma
6757415;Sung-Chul Shin
6757416;Sin Sung Yoo
6757417;Sang Yeon Lee
6757418;Chan-Young Park
6757419;So-Yeon Park
6757420;Jae Wook Kwon
6757421;Seung-Gyu Lee
6757422;Ho Sub Lee
6757423;Clara Llorens-Quintana
6757424;Ivelina V. Piryankova
6757425;Stephan de la Rosa
6757426;Uwe Kloos
6757427;Heinrich H. Bülthoff
6757428;Betty J. Mohler
6757429;Hayato Kumagai
6757430;Hiroaki Honma
6757431;Makoto Ishida
6757432;Kazuaki Sawada
6757433;Kazuhiro Takahashi
6757434;Wei Zhao
6757435;Baris Yalcin
6757436;Kyung-Soon Jang
6757437;Aroua Langar
6757438;Chaker Bouzidi
6757439;Habib Elhouichet
6757440;Bernard Gelloz
6757441;Mokhtar Ferid
6757442;G. H. Huh
6757443;Enguo Chen
6757444;Tailiang Guo
6757445;Ling-Guo Zhao
6757446;Sheng-Li Wu
6757447;Si-Liang Xiong
6757448;Jin-Tao Zhang
6757449;Aykut Avci
6757450;Roel Beernaert
6757451;Kristof Dhaenens
6757452;Nidhi Gupta
6757453;Rakhi Grover
6757454;Dalip Singh Mehta
6757455;Kanchan Saxena
6757456;Jeong Jin Kang
6757457;Joo-Pyo Hong
6757458;Po-Chun Chang
6757459;Shuo-Yan Chou
6757460;Zhouye Gu
6757461;Jianhua Zheng
6757462;Nam Ling
6757463;Philipp Zhang
6757464;Nathalie Bonnardel
6757465;Annie Piolat
6757466;H. S. Koo
6757467;M. Chen
6757468;P. C. Pan
6757469;L. T. Chou
6757470;F. M. Wu
6757471;S. J. Chang
6757472;T. Kawai
6757473;Senfar Wen
6757474;Seiji Komagata
6757475;Isao Hasegawa
6757476;C. H. Cheung
6757477;A. M. C. Ng
6757478;Aleksandra B. Djurisic
6757479;Z. T. Liu
6757480;C. Y. Kwong
6757481;P. C. Chui
6757482;H. L. Tam
6757483;K. W. Cheah
6757484;W. K. Chan 0001
6757485;J. Chan
6757486;A. W. Lu
6757487;Aleksandar D. Rakic
6757488;Mark S. Dennison
6757489;A. Zachary Wisti
6757490;Michael D'Zmura
6757491;Wan-Rone Liou
6757492;Chin-Ying Chen
6757493;Jyh-Jier Ho
6757494;Chao-Kuei Hsu
6757495;Chung-Cheng Chang
6757496;Robert Y. Hsiao
6757497;Shun-Hsyung Chang
6757498;Olga Kochurova
6757499;Joan K. Portello
6757500;Mark Rosenfield
6757501;Yong-Kyu Park
6757502;Tien-Jung Chen
6757503;Guan-Jhong Lin
6757504;Bo-Yu Chen
6757505;Bo-Rong Lin
6757506;Ying-Jay Yang
6757507;Rongge Sun
6757508;Xuanbin Liu
6757509;Xinghai Lu
6757510;Lifa Hu
6757511;Dan Luo
6757512;Santosh Kumar Sahu
6757513;Himadri Gourav Behuria
6757514;Sangam Gupta
6757515;Babita Sahoo
6757516;Wangsen Feng
6757517;Lusheng Wang
6757518;Andrew Blanchard
6757519;Christopher Wolter
6757520;David S. McNabb
6757521;Eitan Gross
6757522;Jason L. Dugan
6757523;Allen K. Bourdon
6757524;Clyde F. Phelix
6757525;Libi Hertzberg
6757526;Assif Yitzhaky
6757527;Metsada Pasmanik-Chor
6757528;Juan Antonio Lossio-Ventura
6757529;Clément Jonquet
6757530;Mathieu Roche
6757531;Maguelonne Teisseire
6757532;Faisal M. Khan
6757533;Qiuhua Liu
6757534;Evrim Acar
6757535;Gozde Gürdeniz
6757536;Morten A. Rasmussen
6757537;Daniela Rago
6757538;Lars O. Dragsted
6757539;Rasmus Bro
6757540;Xiaoyue Zhao
6757541;Lilia M. Iakoucheva
6757542;Michael Q. Zhang
6757543;Sujata Dash
6757544;Bichitrananda Patra
6757545;Mohammed Javeed Zaki
6757546;Lizhuang Zhao
6757547;Ali Azari
6757548;Vandana Pursnani Janeja
6757549;Alex Mohseni
6757550;Meriem Zekri
6757551;Karima Alem
6757552;Labiba Souici-Meslati
6757553;Takeyuki Tamura
6757554;Kazuhiro Takemoto
6757555;Tatsuya Akutsu
6757556;Mohammad Ahsan
6757557;Madhu Kumari
6757558;Tajinder Singh
6757559;Triveni Lal Pal
6757560;Morihiro Hayashida
6757561;Sagar Ap.
6757562;Pooja Mehta
6757563;J. Anuradha
6757564;B. K. Tripathy
6757565;Sanjay Kumar Jena
6757566;Manish Verma
6757567;Qiong Cheng
6757568;Alexander Zelikovsky
6757569;Majid Masso
6757570;Sven Ulrich
6757571;Pierre Baumann
6757572;Andreas Conca
6757573;Hans-Joachim Kuss
6757574;Viktoria Stieffenhofer
6757575;Christoph Hiemke
6757576;Greg Villareal
6757577;George Perry
6757578;R. Gowri
6757579;R. Rathipriya
6757580;Junming Shao
6757581;Klaus Hahn
6757582;Qinli Yang
6757583;Afra M. Wohlschläger
6757584;Christian Böhm
6757585;Nicholas Myers
6757586;Claudia Plant
6757587;Zhecheng Zhu
6757588;Bee Hoon Heng
6757589;Kiok Liang Teow
6757590;Narayanaswamy Srinivasan
6757591;Garima Agarwal
6757592;Ramachandra M. Bhaskara
6757593;Rupali A. Gadkari
6757594;Oruganty Krishnadev
6757595;B. Lakshmi
6757596;Swapnil Mahajan
6757597;Smita Mohanty
6757598;Richa Mudgal
6757599;R. Rakshambikai
6757600;Sankaran Sandhya
6757601;G. Sudha
6757602;L. S. Swapna
6757603;N. Tyagi
6757604;Sushanta Meher
6757605;Sohan Kumar Pande
6757606;Sanjaya Kumar Panda
6757607;Yan-Hui Li
6757608;Jian-Hui Li
6757609;Xin Song
6757610;Kai Feng
6757611;Yuan-Chun Zhou
6757612;Roohallah Alizadehsani
6757613;Mohammad Javad Hosseini
6757614;Reihane Boghrati
6757615;Asma Ghandeharioun
6757616;Fahime Khozeimeh
6757617;Zahra Alizadeh Sani
6757618;Lilit Nersisyan
6757619;Henry Löffler-Wirth
6757620;Arsen Arakelyan
6757621;Hans Binder
6757622;Ricardo Santiago-Mozos
6757623;Imtiaz A. Khan
6757624;Michael G. Madden
6757625;Miao Wang
6757626;Xuequn Shang
6757627;Shaohua Zhang
6757628;Zhanhuai Li
6757629;Amit Kumar
6757630;Bikash Kanti Sarkar
6757631;Richipal Singh Bindra
6757632;Jason T. L. Wang
6757633;Paramjeet Singh Bagga
6757634;Hela Ltifi
6757635;Mounir Ben Ayed
6757636;Ghada Trabelsi
6757637;Adel M. Alimi
6757638;Célia Talma Gonçalves
6757639;Rui Camacho
6757640;Eugénio C. Oliveira
6757641;Kshira Sagar Sahoo
6757642;Bibhudatta Sahoo
6757643;Ratnakar Dash
6757644;Brojo Kishore Mishra
6757645;Ludmila I. Kuncheva
6757646;Juan José Rodríguez
6757647;Yasir Iftikhar Syed
6757648;Christopher O. Phillips
6757649;Keir Edward Lewis
6757650;Christopher E. Gillies
6757651;Xiaoli Gao
6757652;Nilesh V. Patel
6757653;Mohammad-Reza Siadat
6757654;George D. Wilson
6757655;Yupu Liang
6757656;Dina Sokol
6757657;Sarah Zelikovitz
6757658;Sarah Ita Levitan
6757659;Francesco Bruno
6757660;Luigi Palopoli
6757661;Simona E. Rombo
6757662;Abduljalil Mohamed
6757663;Khaled Bashir Shaban
6757664;Amr Mohamed
6757665;George Tzanis
6757666;Erliang Zeng
6757667;Chengyong Yang
6757668;Tao Li 0001
6757669;Giri Narasimhan
6757670;Swati Mishra 0002
6757671;Gauri Jain
6757672;Manisha Sharma
6757673;Basant Agarwal
6757674;Yi Mao
6757675;Yixin Chen
6757676;Gregory Hackmann
6757677;Minmin Chen
6757678;Chenyang Lu
6757679;Marin Kollef
6757680;Thomas C. Bailey
6757681;Rabi Narayan Behera
6757682;Peter E. Larsen
6757683;Frank Collart
6757684;Yang Dai
6757685;Brígida Mónica Faria
6757686;Luís Paulo Reis
6757687;Nuno Lau
6757688;Shveta Bisht
6757689;Sushruta Mishra
6757690;Soumya Sahoo
6757691;Bijayalaxmi Panda
6757692;Christian Sorg
6757693;Bibhuti Prasad Barik
6757694;S. Seth Long
6757695;Lawrence B. Holder
6757696;Prayag Tiwari
6757697;Sachin Kumar
6757698;Vivek Kumar 0007
6757699;Eshita Mutt
6757700;Abhijit Mitra
6757701;Ramanathan Sowdhamini
6757702;Zeeshan Syed
6757703;Ilan Rubinfeld
6757704;Subhendu Kumar Pani
6757705;Bikram Kesari Ratha
6757706;Ajay Kumar Mishra
6757707;Susan Fairley
6757708;John McClure
6757709;Neil Hanlon
6757710;Robert W. Irving
6757711;Martin W. McBride
6757712;Anna F. Dominiczak
6757713;Ela Hunt
6757714;Sung Ho Ha
6757715;Govindan Raja
6757716;U. Srinivasulu Reddy
6757717;Daniel Luis Notari
6757718;Samuel Brando Oldra
6757719;Mauricio Adami Mariani
6757720;Cristian Reolon
6757721;Diego Bonatto
6757722;Sumitra Kisan
6757723;Sarojananda Mishra
6757724;Ajay Chawda
6757725;Sanjay Nayak
6757726;Truc Viet Le
6757727;Chee Keong Kwoh
6757728;Kheng Hock Lee
6757729;Eng Soon Teo
6757730;Saeed Rouhani
6757731;Maryam MirSharif
6757732;Lee Sael
6757733;Daisuke Kihara
6757734;Pablo Minguez
6757735;Joaquín Dopazo
6757736;Hon Nian Chua
6757737;Limsoon Wong
6757738;Jasmine Ion Titapiccolo
6757739;Manuela Ferrario
6757740;Sergio Cerutti
6757741;Carlo Barbieri
6757742;Flavio Mari
6757743;Emanuele Gatti
6757744;Maria G. Signorini
6757745;Jananee S.
6757746;R. Nedunchelian
6757747;Ankit Agrawal
6757748;Alok N. Choudhary
6757749;Koji Tsuda
6757750;Anamika Basu
6757751;Anasua Sarkar
6757752;Piyali Basak
6757753;Vardan Mkrttchian
6757754;Harikrishna G. N. Rai
6757755;K. Sai Deepak
6757756;P. Radha Krishna
6757757;Ning Jin
6757758;Calvin Young
6757759;Wei Wang 0010
6757760;Richard G. LeBaron
6757761;Dawnlee J. Roberson
6757762;Rosa E. Villanueva
6757763;Omid B. Rahimi
6757764;Sandra Siedlak
6757765;Xiongwei Zhu
6757766;Sangharatna Godboley
6757767;Arpita Dutta
6757768;Durga Prasad Mohapatra
6757769;Young-Rae Cho
6757770;Aidong Zhang
6757771;Charles D. Hammack
6757772;Deepali Virmani
6757773;Nikita Jain
6757774;Ketan Parikh
6757775;Shefali Upadhyaya
6757776;Abhishek Srivastav
6757777;Tsuyoshi Kato
6757778;Kinya Okada
6757779;Hisashi Kashima
6757780;Masashi Sugiyama
6757781;Sushree Bibhuprada B. Priyadarshini
6757782;Suvasini Panigrahi
6757783;Xiaoxu Han
6757784;Karuppiah Kanagarajadurai
6757785;Singaravelu Kalaimathy
6757786;Paramasivam Nagarajan
6757787;Tamar Chachibaia
6757788;Joy Harris Hoskeri
6757789;C. David Butler
6757790;Madhumita Panda
6757791;Partha Pratim Sarangi
6757792;José Caldas
6757793;Samuel Kaski
6757794;Jürgen Robienski
6757795;Jürgen Simon
6757796;Samuel Selvaraj
6757797;Mary Rajathei
6757798;Deyi Xue
6757799;J. Sun
6757800;Douglas H. Norrie
6757801;Xiaoqiao Wang
6757802;Mingzhou Liu
6757803;Maogen Ge
6757804;Lin Ling
6757805;Conghu Liu
6757806;Martín G. Marchetta
6757807;Frédérique Mayer
6757808;Raymundo Forradellas
6757809;João M. L. P. Caldeira
6757810;Joel J. P. C. Rodrigues
6757811;Pascal Lorenz
6757812;Sana Ullah
6757813;Francis Eng Hock Tay
6757814;Jinxiang Gu
6757815;Henry Y. K. Lau
6757816;Ying Zhao
6757817;Sigrid Wenzel
6757818;Ulrich Jessen
6757819;Jochen Bernhard
6757820;Daniele Cerri
6757821;Sergio Terzi
6757822;Kevin Nagorny
6757823;Armando W. Colombo
6757824;Uwe Schmidtmann
6757825;K. Rajbabu
6757826;Harshavardhan Srinivas
6757827;S. Sudha
6757828;Adem Çiçek
6757829;Mahmut Gülesin
6757830;Gang Hong
6757831;Yiliu Tu
6757832;Mickael Gardoni
6757833;Christian Frank
6757834;François B. Vernadat
6757835;Ihwan Song
6757836;Soonhung Han
6757837;Dilip B. Kotak
6757838;Shaohong Wu
6757839;Martin Fleetwood
6757840;Hiroshi Tamoto
6757841;Tomaz Kosar
6757842;Marjan Mernik
6757843;Jeff Gray
6757844;Tomaz Kos
6757845;M. N. Islam
6757846;Valerie Botta-Genoulaz
6757847;Pierre-Alain Millet
6757848;Bernard Grabot
6757849;Lamine Mahdjoubi
6757850;Cletus Moobela
6757851;Richard Laing
6757852;Chang-Suk Cho
6757853;Jun-Young Park
6757854;Adrian Boeing
6757855;Philip Hingston
6757856;Yolanda Hernández-González
6757857;Carlos García Moreno
6757858;Miguel Ángel Rodríguez-García
6757859;Rafael Valencia-García
6757860;Francisco García-Sánchez 0001
6757861;Mari Cruz Garcia
6757862;Miguel A. Sanz-Bobi
6757863;Javier del Pico
6757864;Arturo Molina
6757865;Hervé Panetto
6757866;Jose María Álvarez Rodríguez
6757867;José Emilio Labra Gayo
6757868;Patricia Ordóñez de Pablos
6757869;Luciana Tricai Cavalini
6757870;Timothy Wayne Cook
6757871;Ke Xu
6757872;Lianchen Liu
6757873;Cheng Wu
6757874;Petar Radanliev
6757875;David Charles De Roure
6757876;Razvan Nicolescu
6757877;Michael Huth
6757878;Rafael Montalvo Mantilla
6757879;Stacy Cannady
6757880;Peter Burnap
6757881;Sung Kyung Hong
6757882;Yoonsu Nam
6757883;Milan Zdravkovic
6757884;Ricardo Jardim-Gonçalves
6757885;David Romero
6757886;Joe Cecil
6757887;István Mezgár
6757888;Egon Berghout
6757889;Menno Nijland
6757890;Philip Powell
6757891;Xiao-Ou Ping
6757892;Yi-Ju Tseng
6757893;Yan-Po Lin
6757894;Hsiang-Ju Chiu
6757895;Feipei Lai
6757896;Ja-Der Liang
6757897;Guan-Tarn Huang
6757898;Pei-Ming Yang
6757899;Benjamin Langmann
6757900;Klaus Hartmann
6757901;Otmar Loffeld
6757902;Djilali Idoughi
6757903;Moussa Kerkar
6757904;Christophe Kolski
6757905;Cafer Erhan Bozdag
6757906;Cengiz Kahraman
6757907;Da Ruan 0001
6757908;Hoa Khanh Dam
6757909;Aditya Ghose
6757910;Alexander Bleakie
6757911;Dragan Djurdjanovic
6757912;Najam A. Anjum
6757913;Jenny A. Harding
6757914;Robert I. M. Young
6757915;Keith Case
6757916;Yash Shah
6757917;Jocelyn Dunn
6757918;Erich Huebner
6757919;Steven Landry
6757920;Ming-Jaan Wang
6757921;Michael H. Hu
6757922;Meei-Yuh Ku
6757923;Pascal Forget
6757924;Sophie D'Amours
6757925;Jean-Marc Frayret
6757926;Jonathan Gaudreault
6757927;Sebastiano Battiato
6757928;Giovanni Maria Farinella
6757929;Giovanni Gallo
6757930;Oliver Giudice
6757931;Laurent Thiry
6757932;Jean-Marc Perronne
6757933;Bernard Thirion
6757934;Inho Song
6757935;Jeongsam Yang
6757936;Nicholas Paul
6757937;ChanJin Chung
6757938;Weishan Zhang
6757939;Yuanjie Zhang
6757940;Jia Zhai
6757941;Dehai Zhao
6757942;Liang Xu
6757943;Jiehan Zhou
6757944;Zhongwei Li
6757945;Su Yang
6757946;Yuri Borgianni
6757947;Gaetano Cascini
6757948;Federico Rotini
6757949;Sudhaman Parthasarathy
6757950;Srinarayan Sharma
6757951;Yu-Cheng Lee
6757952;Yun Han Chao
6757953;Shao-Bin Lin
6757954;Jiankang Liu
6757955;Xianxiang Chen
6757956;Lipeng Fang
6757957;Junxia Li
6757958;Ting Yang
6757959;Qingyuan Zhan
6757960;Kai Tong
6757961;Zhen Fang
6757962;Chih-Hsing Chu
6757963;Ya-Tien Tsai
6757964;Charlie C. L. Wang
6757965;Tsz-Ho Kwok
