:END_ID;:START_ID;volumeNo:int;year:int
13729;9046525;4;2017
13221;9046543;2;2013
17206;9046538;1;1993
7821;9046525;1;2012
1436;9046534;4;1992
17721;9046537;3;1988
15124;9046535;2;2015
4102;9046534;5;2009
4315;9046537;2;2013
2258;9046534;3;2014
5063;9046534;1;2015
9275;9046542;5;1996
6514;9046524;1;1993
4676;9046541;3;2018
12869;9046538;5;1989
10876;9046538;4;2006
6605;9046541;5;2019
16408;9046534;5;2016
10660;9046525;1;2002
13701;9046541;2;2004
1574;9046525;4;2011
1228;9046541;1;2015
16536;9046537;1;2012
2644;9046531;2;2012
9567;9046531;4;2009
16146;9046527;2;2014
19401;9046527;1;2000
18320;9046528;1;2014
6890;9046542;5;2019
10509;9046534;5;2016
4150;9046533;4;2000
18579;9046541;2;2014
9388;9046535;4;2012
3906;9046528;1;2018
13373;9046526;2;2018
4690;9046536;1;2005
2345;9046532;3;2002
8208;9046540;3;1995
6175;9046539;3;2018
9382;9046541;4;2011
163;9046533;5;1977
7554;9046543;2;1994
6468;9046524;2;2000
12559;9046532;5;2016
1297;9046525;4;1975
798;9046539;2;2007
9246;9046538;2;2010
19779;9046535;4;2018
3420;9046541;5;2012
17874;9046541;5;1990
12341;9046531;3;2003
9202;9046542;5;2018
12139;9046531;1;2008
6239;9046539;2;2018
1995;9046535;5;2008
5857;9046530;5;1999
13431;9046535;3;1993
10466;9046544;5;2010
4039;9046540;3;2014
9096;9046541;1;2008
3268;9046524;2;2009
10656;9046534;4;2000
16959;9046535;3;2004
275;9046544;1;1974
352;9046524;4;1991
16970;9046536;4;2017
17883;9046533;1;2008
5895;9046527;3;2011
152;9046527;1;1984
6235;9046541;4;2012
17562;9046533;2;2008
13574;9046535;5;2013
19608;9046537;3;2017
16048;9046537;2;2017
7545;9046533;2;2018
12761;9046543;5;2016
5774;9046534;2;1999
4181;9046525;4;2018
10026;9046533;3;2015
240;9046541;4;1992
7118;9046533;5;1999
10458;9046524;4;2001
11416;9046526;4;2011
19854;9046529;1;2016
14711;9046544;1;2003
3403;9046540;2;2010
17735;9046538;2;2017
18486;9046532;5;2017
14405;9046533;4;2005
18861;9046534;1;2015
52;9046543;2;2008
18230;9046537;4;2018
17997;9046541;1;1988
15599;9046540;3;2012
4854;9046534;5;1995
12493;9046534;2;2015
2976;9046538;2;2013
4535;9046541;1;1994
16630;9046542;2;2012
10668;9046533;5;2018
1355;9046527;5;1980
3131;9046526;4;2015
11843;9046541;4;1995
11653;9046533;2;1999
14425;9046525;4;2008
16619;9046535;2;1988
15592;9046538;1;2017
18023;9046536;4;2009
1846;9046528;3;2016
13445;9046534;1;1992
15571;9046542;4;2019
4067;9046541;1;2014
2179;9046540;2;2010
696;9046531;5;2015
13402;9046543;4;2000
5140;9046529;4;2003
18213;9046537;4;2016
19294;9046540;1;2016
13408;9046532;4;2017
17100;9046529;4;2018
14124;9046528;1;2017
8569;9046541;5;2012
11521;9046537;3;1990
7680;9046534;5;2005
507;9046541;5;1977
12791;9046526;4;2018
18197;9046528;3;2012
6162;9046535;1;2000
17091;9046529;5;2006
11866;9046527;5;2002
6851;9046541;2;2011
4236;9046543;5;2012
14576;9046531;4;2010
10336;9046535;4;2009
10474;9046539;1;2004
16237;9046532;5;2010
11574;9046527;4;1993
13868;9046526;2;1989
10295;9046533;2;2002
4035;9046543;1;2004
2518;9046524;3;2015
15271;9046538;4;2017
13651;9046526;4;2016
221;9046535;4;1986
12427;9046532;2;2009
3713;9046540;3;2007
468;9046540;1;2008
13703;9046540;2;2016
4979;9046536;2;2018
6341;9046526;4;2016
902;9046530;4;2007
19301;9046524;2;2016
5579;9046539;4;2013
6834;9046539;5;1992
14222;9046528;4;2012
6967;9046535;3;2010
7761;9046541;2;2006
16983;9046536;1;2017
15670;9046542;5;2002
5952;9046542;4;2019
3472;9046539;2;2015
5224;9046542;2;2018
14449;9046524;1;2009
5128;9046525;2;2016
2964;9046524;3;2006
18160;9046530;5;2016
17461;9046531;2;2017
14584;9046530;3;2001
13857;9046524;3;2015
4200;9046530;5;2018
7062;9046538;5;2018
19049;9046531;3;2019
9570;9046526;3;2014
19606;9046529;3;2016
7669;9046535;4;2014
15930;9046530;3;2017
311;9046533;3;1979
8407;9046533;3;2018
11025;9046530;3;1997
299;9046533;2;1988
12546;9046538;2;2014
16972;9046538;4;2015
5205;9046535;1;2016
7831;9046542;3;2016
12911;9046536;2;2007
7353;9046533;2;2018
11117;9046534;5;2016
3662;9046529;1;2009
19572;9046533;3;2016
16341;9046528;2;2009
7217;9046544;4;1990
521;9046534;4;2015
2363;9046528;3;2002
3243;9046537;4;2007
7611;9046528;2;2017
15494;9046527;1;2015
326;9046533;4;2018
3164;9046533;1;2010
5317;9046541;4;2011
13576;9046525;1;1998
6547;9046525;2;2016
6408;9046528;5;2010
1394;9046544;4;1985
14582;9046537;1;1993
17569;9046530;5;2014
16107;9046532;1;2017
5442;9046538;3;2017
4744;9046538;2;2018
15735;9046540;2;2019
6465;9046530;3;2018
17959;9046542;5;2015
18227;9046537;3;2004
2123;9046532;4;2014
16720;9046544;5;2017
14876;9046528;3;2007
3879;9046543;4;2003
3783;9046538;2;2006
9973;9046542;2;2002
3418;9046526;3;2012
13877;9046534;3;2015
4814;9046537;1;1990
10522;9046532;4;2003
6135;9046536;2;2014
13098;9046531;4;2002
13570;9046537;5;2018
19103;9046529;4;2017
15628;9046529;1;2002
4217;9046525;1;2013
5265;9046528;4;2012
10811;9046541;1;2001
10409;9046543;3;2006
9191;9046527;4;2003
15231;9046527;5;2013
5758;9046528;5;2010
4266;9046534;5;2018
264;9046532;1;1980
4316;9046539;2;2017
15792;9046529;5;2013
3009;9046526;3;2013
15386;9046543;3;2015
16103;9046531;1;2014
16303;9046533;2;2000
2574;9046541;2;2013
10075;9046544;1;2003
14141;9046524;1;2018
7646;9046542;3;2017
8607;9046535;4;2015
14448;9046533;3;1994
13008;9046527;2;2010
5376;9046540;5;2016
1822;9046531;5;2012
6264;9046528;2;2017
15067;9046542;1;2016
3267;9046530;1;2008
3740;9046533;1;2005
8673;9046525;5;2017
5351;9046529;1;2017
18507;9046527;3;2017
18526;9046541;4;2009
11200;9046537;1;2016
9429;9046539;4;2003
10544;9046542;4;2007
8253;9046528;4;2011
6225;9046537;1;2007
4343;9046531;5;2018
9521;9046524;2;2011
9173;9046538;4;2006
8769;9046541;1;2014
7003;9046528;5;2019
17493;9046535;2;2012
5833;9046532;4;2001
3660;9046524;2;2018
18891;9046543;1;2007
17131;9046538;4;2017
2653;9046531;3;2017
14416;9046533;3;2016
222;9046525;5;1997
8249;9046542;1;2003
10902;9046534;5;2005
980;9046535;4;1990
6635;9046536;5;2010
19283;9046526;4;2016
1472;9046541;4;1997
88;9046529;1;1993
14145;9046529;5;2018
16369;9046531;4;2013
16452;9046530;1;2018
14292;9046525;3;1992
17671;9046541;1;2018
1377;9046537;5;2010
2241;9046532;2;2014
5824;9046531;4;2018
3762;9046529;5;2004
9293;9046542;3;2011
6735;9046525;3;2014
2101;9046541;5;2013
13764;9046524;5;2019
10562;9046527;4;2003
8044;9046525;3;2019
18975;9046524;3;2018
14028;9046535;4;2018
5465;9046534;3;2018
13974;9046524;4;2000
16740;9046543;5;2012
16941;9046535;5;2013
12125;9046536;5;2005
1825;9046542;4;2011
17108;9046530;2;2017
8734;9046530;2;2002
4517;9046524;5;1995
15969;9046540;5;2012
13235;9046542;5;2015
7591;9046526;4;2014
6097;9046538;5;2004
3045;9046542;4;2002
19426;9046525;5;1999
18304;9046540;3;2017
2794;9046533;4;2006
16377;9046541;4;2012
6400;9046537;4;2019
14644;9046537;4;1990
13942;9046543;4;2017
16612;9046527;5;2017
16955;9046528;2;1990
12812;9046543;4;1993
13143;9046529;1;2003
18475;9046528;2;1997
16937;9046527;2;2017
7187;9046540;2;2018
2117;9046524;2;2016
3668;9046544;2;2005
3;9046529;1;1982
8433;9046529;4;2017
9759;9046544;2;2004
9198;9046536;3;2018
17439;9046538;5;2017
13781;9046538;3;2007
15180;9046535;2;1994
7766;9046533;1;2018
4566;9046541;4;2018
3234;9046535;2;2001
2098;9046535;3;2007
13133;9046530;5;2017
5854;9046541;1;1992
3988;9046539;2;2019
11699;9046527;4;2003
16314;9046538;2;2019
14382;9046531;4;1991
4530;9046532;3;1992
5236;9046533;1;2018
16543;9046533;1;2015
10247;9046539;2;2006
6983;9046541;2;2018
18872;9046530;1;2014
19544;9046543;3;2018
3150;9046526;4;2004
12296;9046540;4;2007
9756;9046544;1;2004
5581;9046527;2;2012
10107;9046529;4;2015
591;9046525;1;1979
8;9046528;5;1978
6907;9046532;4;2011
11926;9046542;5;1999
499;9046526;2;2012
2736;9046537;4;2008
5700;9046532;3;2012
740;9046539;1;1997
10560;9046541;4;2003
10693;9046542;5;2002
1403;9046524;3;1999
13188;9046529;1;2007
1056;9046534;4;1989
12553;9046529;5;1999
535;9046538;3;2014
15710;9046540;2;2019
12039;9046532;2;2017
8185;9046527;2;2017
18756;9046544;1;1989
17960;9046542;3;2010
2332;9046536;3;2015
1534;9046524;3;2015
11261;9046539;2;2016
17331;9046543;1;2014
7458;9046526;2;2018
3275;9046542;2;2001
12680;9046540;4;2013
12193;9046533;5;1997
17607;9046544;3;2019
482;9046527;1;1973
16516;9046538;2;2018
15119;9046528;2;2016
17317;9046534;2;2006
18674;9046541;4;2014
3340;9046538;1;2008
7698;9046541;5;2004
7552;9046537;3;2016
1128;9046536;4;2018
4415;9046544;5;1998
9313;9046544;3;2015
8359;9046534;3;2013
3753;9046527;5;2005
13713;9046539;3;2003
13601;9046541;5;2017
12947;9046526;4;2006
14175;9046531;4;1993
9909;9046534;2;2014
7808;9046539;2;1999
10513;9046529;5;2008
13308;9046530;2;2005
1004;9046527;3;1994
16575;9046536;5;1999
19689;9046543;4;1995
15913;9046524;4;1990
175;9046535;3;2004
13037;9046528;4;1991
15638;9046543;1;2003
9094;9046539;3;2009
10430;9046535;5;2012
11948;9046543;3;2017
6347;9046537;4;2007
12545;9046532;2;1995
14728;9046541;2;2012
14123;9046544;2;2015
15507;9046536;4;2015
1727;9046541;5;2014
663;9046531;3;2007
8593;9046538;2;2012
12117;9046525;5;2000
3639;9046533;5;2003
9654;9046527;1;2003
4823;9046529;4;2018
15139;9046542;4;2016
10043;9046529;4;2009
18794;9046527;3;2015
644;9046533;4;1980
4345;9046534;2;2019
18662;9046531;2;2016
17823;9046527;5;1990
7297;9046542;1;2012
13100;9046539;5;2017
6780;9046524;2;1998
1301;9046531;2;1986
11045;9046536;1;1996
4591;9046524;2;2018
16011;9046536;5;2012
3130;9046529;1;2002
15621;9046528;3;1992
1781;9046535;5;2012
7040;9046529;3;2003
18472;9046527;5;2014
3412;9046527;3;2016
15050;9046528;4;2012
15134;9046535;3;2007
12663;9046543;2;2006
16171;9046538;5;2017
3838;9046539;3;2007
2489;9046538;1;2011
5486;9046537;5;2017
9462;9046536;2;2005
279;9046539;2;2016
1644;9046527;3;2005
8753;9046524;3;2016
4330;9046524;5;2019
13494;9046537;5;2012
7239;9046541;4;2011
16660;9046544;4;2015
13060;9046530;3;2011
8144;9046536;1;1993
8497;9046525;4;2016
9223;9046528;2;2017
924;9046528;5;2012
13580;9046543;1;1994
16046;9046541;4;2008
6041;9046536;5;2018
6259;9046524;1;2003
12502;9046526;4;2013
12937;9046533;3;2014
19600;9046539;5;1999
12251;9046524;4;2001
801;9046527;4;1983
13080;9046537;4;2007
13944;9046535;2;1989
18758;9046526;5;2017
14803;9046530;3;2003
15455;9046535;4;2018
2024;9046541;4;2005
1187;9046544;4;2014
4367;9046527;5;1999
11478;9046531;2;2017
19109;9046543;4;2018
8305;9046539;2;2018
6268;9046531;1;2016
5636;9046532;3;1998
5103;9046526;1;2018
15426;9046524;2;2017
5134;9046542;3;2015
3555;9046535;3;2002
10086;9046536;4;2012
19703;9046539;2;2017
7213;9046540;1;1999
13460;9046536;2;2002
372;9046536;5;1990
17914;9046544;2;1996
8239;9046531;1;2004
11614;9046544;3;2004
9606;9046534;5;2007
17863;9046531;5;1998
15540;9046535;3;2014
18660;9046542;3;2003
19815;9046525;2;2017
18633;9046530;1;2016
4694;9046537;1;2012
7407;9046529;2;2019
10922;9046544;4;2002
16990;9046525;4;2016
16468;9046542;2;2019
17227;9046524;5;2016
18930;9046540;1;2010
9868;9046528;5;2018
1373;9046539;2;1988
6954;9046534;1;2003
2223;9046535;2;2012
4616;9046534;3;2000
2458;9046533;3;2012
18686;9046536;1;2015
18988;9046538;4;2016
6292;9046528;2;1998
3557;9046536;2;2013
13330;9046538;2;2004
11426;9046526;3;2013
13097;9046542;4;2001
18801;9046524;4;2017
5054;9046536;2;2017
15111;9046543;1;2018
12670;9046534;1;2016
10064;9046537;5;2002
7182;9046538;5;1989
13669;9046536;4;2015
1068;9046537;3;2004
1775;9046543;4;2012
2054;9046524;1;2013
4447;9046524;4;1994
2253;9046534;4;2007
7903;9046529;2;2018
10350;9046543;5;2010
5510;9046534;2;2010
4047;9046543;5;1988
14812;9046528;5;1992
19292;9046541;2;2003
6981;9046540;2;2017
2768;9046526;4;2009
15733;9046544;3;2015
16493;9046535;2;2012
6010;9046536;4;2011
7395;9046535;2;1989
7074;9046528;4;2018
7376;9046541;4;2015
12687;9046543;2;2007
581;9046529;5;2018
15165;9046544;4;2019
14272;9046539;5;2012
15428;9046536;3;2016
10724;9046531;2;2003
12221;9046539;1;2008
3887;9046536;3;2003
16417;9046544;3;2001
13179;9046527;5;2005
8072;9046531;2;2018
18606;9046524;2;2019
2501;9046526;5;2018
13262;9046528;1;2004
17530;9046533;3;2018
11488;9046532;1;2003
19644;9046529;2;2015
10114;9046525;4;2010
15404;9046540;3;2002
6542;9046526;1;2014
5647;9046529;4;1999
10686;9046542;5;2009
10290;9046532;3;2004
8370;9046537;1;2016
7334;9046531;3;2019
13935;9046537;3;1996
11949;9046525;5;2009
15672;9046542;5;1995
4043;9046537;2;2001
17452;9046540;2;2009
19740;9046536;5;2017
18906;9046530;3;2011
12015;9046530;4;2011
15886;9046531;4;2014
7377;9046541;5;2018
16928;9046533;1;2015
5266;9046539;2;2006
4096;9046541;5;2019
13147;9046525;1;2016
15328;9046538;4;2017
4012;9046541;4;2019
2691;9046526;5;2016
6506;9046530;5;2017
8057;9046528;2;2018
12607;9046529;1;2009
15364;9046544;5;1995
11688;9046537;2;2018
10239;9046529;3;2001
17213;9046535;4;2013
13924;9046525;3;2001
16924;9046534;3;2016
18232;9046526;2;2008
5045;9046544;5;2018
3507;9046532;3;2007
1150;9046530;3;1993
18403;9046528;1;2019
3537;9046540;4;2012
18118;9046532;3;2008
11137;9046534;2;2003
4986;9046534;3;2001
7752;9046534;2;2018
16348;9046528;2;2014
8027;9046535;3;2016
15591;9046525;3;1998
3494;9046544;1;2002
277;9046535;5;2013
6146;9046530;5;2009
5246;9046535;1;1986
17901;9046543;5;2008
14369;9046529;1;2006
5822;9046529;4;2008
503;9046541;5;2004
15065;9046532;1;2017
17716;9046530;3;2010
17236;9046539;5;2017
8930;9046542;5;2018
15268;9046524;1;1989
4319;9046538;1;2002
14617;9046528;3;1998
2704;9046535;2;2014
4132;9046536;3;2014
16840;9046527;1;2017
4371;9046531;5;2014
14457;9046526;4;2003
5615;9046543;3;2005
1528;9046531;4;2018
5024;9046533;4;1987
18826;9046540;3;2007
18696;9046530;2;2016
13421;9046532;2;2015
7802;9046535;2;2019
9760;9046540;2;2011
4271;9046527;3;2011
3875;9046526;3;2005
1285;9046524;4;2006
11880;9046530;2;2016
14201;9046539;3;2015
1048;9046524;5;1997
5120;9046531;2;2019
16343;9046526;5;2016
5101;9046532;4;2016
16707;9046525;5;2001
3502;9046538;1;2011
3101;9046533;4;2010
6618;9046534;5;1990
5549;9046535;1;2019
13919;9046536;5;2001
18530;9046525;3;1996
13770;9046526;2;2008
2133;9046534;1;2006
12090;9046542;5;2003
770;9046544;5;1993
15340;9046543;4;2018
12153;9046542;4;2017
1251;9046525;3;1983
2909;9046540;3;2010
5791;9046528;4;2011
6567;9046543;3;2018
13319;9046527;3;1993
12698;9046524;3;2008
3699;9046544;5;2018
6129;9046541;3;2016
14336;9046532;1;1989
19016;9046544;2;2011
11189;9046531;1;2014
14220;9046525;1;2014
9295;9046529;3;2011
502;9046533;4;1973
4704;9046541;1;2013
4388;9046530;2;2018
18195;9046533;5;2012
4169;9046534;4;2018
16229;9046544;3;2008
14807;9046542;4;2007
9824;9046536;5;2005
10279;9046525;2;2003
5692;9046539;4;1993
6207;9046541;4;2018
6725;9046526;1;2012
12449;9046534;5;2013
17600;9046534;1;2003
8537;9046541;1;2014
17101;9046530;3;2000
7583;9046535;1;2000
18839;9046530;1;2017
4971;9046542;1;2019
10276;9046543;3;2002
15033;9046543;4;2018
6839;9046528;1;2017
3012;9046533;2;2011
3802;9046524;4;2011
6860;9046537;3;2016
218;9046541;5;2008
14866;9046537;2;2003
2421;9046543;4;2005
11826;9046532;4;2014
15444;9046532;1;2018
13448;9046537;1;1991
5901;9046537;3;2008
11690;9046532;3;2016
10635;9046542;3;2004
12863;9046527;2;2012
10349;9046534;5;2018
13348;9046534;2;2018
5823;9046527;2;1998
13051;9046537;1;1998
7282;9046529;2;1989
3624;9046528;2;2002
7582;9046541;2;1987
11247;9046541;3;1992
12659;9046524;2;2015
6373;9046536;3;2018
7257;9046536;1;1994
18158;9046538;5;2006
15354;9046544;3;1996
17725;9046536;5;2002
12474;9046543;2;2006
18646;9046543;1;2018
17423;9046524;2;2018
14;9046527;4;1996
1546;9046536;1;2016
13120;9046535;4;1996
4362;9046527;4;2006
11645;9046530;4;1989
12882;9046529;5;1989
3409;9046540;1;2013
19341;9046541;3;2011
6329;9046541;5;2019
14114;9046543;4;2016
17876;9046524;5;2017
7315;9046525;3;2016
8333;9046524;4;2017
15005;9046544;3;2016
2643;9046532;2;2018
19602;9046524;3;2014
15754;9046540;1;2016
18561;9046524;2;2018
11967;9046526;3;2008
7367;9046542;4;2019
18333;9046538;3;2014
17759;9046529;5;2014
5215;9046541;3;1990
426;9046542;4;1983
4153;9046541;4;2001
19784;9046531;3;2017
7169;9046531;4;2008
18236;9046544;4;2015
14276;9046539;3;2017
18075;9046535;4;2018
19382;9046536;4;2018
4797;9046534;2;2019
5756;9046543;2;2008
668;9046535;1;1988
15702;9046524;4;2001
1398;9046525;5;2012
1036;9046544;2;1993
4601;9046535;5;2009
4145;9046537;4;1999
19826;9046533;1;2003
17006;9046526;4;2017
13040;9046542;5;2015
13175;9046533;1;2015
18383;9046541;2;1991
16160;9046527;2;2012
11346;9046538;5;1995
3948;9046531;3;2006
18564;9046524;5;2018
6920;9046528;3;2007
813;9046536;1;2015
14334;9046528;1;2017
6384;9046539;3;2018
8624;9046532;3;2015
12637;9046533;1;2005
8193;9046525;5;2017
14861;9046537;3;2013
548;9046539;4;1991
738;9046525;3;2018
17643;9046541;2;2019
3397;9046543;4;2018
11825;9046532;2;2014
15695;9046534;3;2010
1539;9046532;4;2
13903;9046542;5;2010
16541;9046537;4;2018
2182;9046527;5;2012
11098;9046535;4;1993
8836;9046534;2;2018
11497;9046527;3;2013
7579;9046534;4;2018
9027;9046526;1;2018
15535;9046536;4;2018
17467;9046536;5;2019
10857;9046544;1;2004
10128;9046530;5;2015
15480;9046524;4;2013
8152;9046544;2;2011
19443;9046535;4;1999
14626;9046536;2;1996
10691;9046540;2;2001
16830;9046539;1;1990
19733;9046526;4;2014
12831;9046531;2;1994
13063;9046544;5;1996
11078;9046543;4;1995
18912;9046541;5;2011
619;9046524;3;1989
6116;9046535;4;1996
19084;9046527;1;2015
6342;9046532;3;2010
4977;9046525;2;2017
15350;9046540;4;2017
1407;9046525;3;2013
16391;9046533;5;2013
13428;9046536;3;1995
11716;9046530;5;2015
13311;9046542;5;1998
7960;9046534;1;2014
9463;9046529;3;2009
4577;9046524;5;2018
7516;9046542;4;2017
17849;9046540;3;2009
15955;9046533;2;2014
11851;9046535;1;1993
2329;9046528;5;2002
3141;9046539;3;2001
17952;9046533;2;2014
3391;9046533;5;2009
13875;9046537;3;2014
18185;9046543;1;2013
13359;9046539;2;1993
6598;9046540;4;2011
19309;9046537;2;2017
12849;9046532;2;2004
405;9046525;4;1986
19795;9046540;2;2015
5617;9046532;4;2018
16179;9046537;4;2005
4736;9046534;5;2010
9885;9046540;3;2010
881;9046531;3;1984
1750;9046542;2;2008
14560;9046526;5;2011
2463;9046542;3;2005
5126;9046536;4;2000
17396;9046525;4;1997
8481;9046532;2;2009
6603;9046530;1;1992
2973;9046525;3;2001
11856;9046542;4;2017
4557;9046526;5;2013
10889;9046542;1;2007
17239;9046535;2;2014
830;9046527;4;1992
5131;9046539;2;1988
16126;9046530;1;2015
10809;9046532;2;2012
10373;9046543;5;2018
81;9046540;3;1980
6147;9046535;4;2016
6502;9046535;1;2019
5898;9046544;1;2014
15709;9046525;1;2003
15036;9046538;1;2018
4879;9046532;1;2014
11454;9046532;3;2014
9062;9046524;1;2007
19363;9046526;1;2018
5710;9046539;3;2007
7284;9046540;1;2016
13411;9046544;3;2002
5852;9046525;2;2011
19492;9046529;1;2016
5332;9046530;3;2005
11951;9046537;4;2004
8548;9046532;1;2018
1308;9046538;4;1997
15295;9046532;2;2010
15227;9046538;3;2010
12925;9046538;1;2004
15795;9046541;2;2019
12500;9046524;2;1994
3018;9046528;1;2018
7063;9046536;1;2018
9541;9046528;4;2001
12377;9046533;3;2014
14536;9046525;2;2005
9370;9046541;4;2013
3399;9046541;3;2006
9522;9046539;3;2001
6415;9046538;1;2003
19167;9046544;1;2003
6404;9046541;5;2003
14512;9046529;5;2018
18511;9046527;5;2013
800;9046536;2;1976
18001;9046539;1;2011
12036;9046544;4;2015
6418;9046536;3;2003
4949;9046527;5;1991
14895;9046537;5;2003
1095;9046538;1;1986
1146;9046544;1;1994
19302;9046531;3;2009
15370;9046533;3;2012
8520;9046524;3;2010
15784;9046526;3;2014
4735;9046539;5;2018
6939;9046529;1;2000
11042;9046530;5;2008
16786;9046539;2;2007
5874;9046534;1;2018
15297;9046540;3;2014
4989;9046541;1;2016
11620;9046536;1;1995
14699;9046544;2;2010
7942;9046539;4;2012
5984;9046527;1;1987
615;9046529;1;1987
12962;9046536;2;2010
15655;9046535;5;1992
13864;9046530;5;2005
1563;9046539;1;2008
13940;9046538;5;2012
12658;9046540;2;2010
9401;9046534;4;2009
11487;9046543;5;2017
1828;9046529;1;2015
3535;9046541;3;2013
8419;9046540;1;2000
19744;9046532;4;2017
1867;9046535;3;2017
15786;9046524;4;2016
16291;9046530;2;2014
11006;9046544;4;2018
2576;9046535;5;2005
16163;9046536;1;2019
11389;9046544;1;2012
8374;9046533;2;2004
13855;9046526;3;2012
8350;9046537;5;2013
8984;9046533;4;2005
13369;9046541;3;1995
9553;9046541;3;2004
9647;9046542;2;2013
8396;9046531;1;2017
3160;9046532;5;2006
16137;9046536;2;2000
19454;9046535;3;2012
6389;9046536;4;2007
12323;9046531;2;1993
8686;9046531;4;2009
6537;9046540;3;2018
5741;9046532;2;2019
7999;9046540;3;2018
18744;9046527;5;2006
18106;9046533;5;2013
11184;9046538;2;2015
11707;9046540;5;1998
17966;9046543;3;2017
15773;9046540;5;2001
15590;9046525;3;2012
6777;9046529;2;2019
18851;9046532;2;2017
16232;9046538;5;2016
17303;9046529;1;1993
6600;9046538;4;2018
18379;9046528;3;2018
7374;9046533;5;1990
430;9046540;1;1978
11579;9046533;5;2015
16173;9046530;5;2018
3424;9046527;1;2002
12344;9046527;2;2010
6991;9046536;2;2011
3272;9046538;4;2009
10149;9046542;5;2002
14181;9046538;2;1995
18981;9046528;5;2015
7454;9046534;1;2012
5214;9046541;4;1991
2140;9046537;2;2015
18521;9046528;3;2013
10768;9046538;1;2010
14487;9046543;3;2007
15215;9046536;5;2015
19765;9046543;5;2016
16262;9046542;4;2018
14809;9046540;2;1988
10392;9046531;5;2011
672;9046539;4;2008
9403;9046541;3;2009
15219;9046540;2;2014
8180;9046529;1;2015
11410;9046524;3;2019
14351;9046530;2;2018
15337;9046529;4;1992
7470;9046538;3;2019
8897;9046541;3;2004
11950;9046526;3;2004
6024;9046540;3;2015
5927;9046536;1;2018
2928;9046541;2;2013
1579;9046542;3;2018
7360;9046524;3;2018
2289;9046537;5;2014
18688;9046526;3;2016
8576;9046540;4;2009
2342;9046529;5;2005
2495;9046540;4;2008
13501;9046526;2;1996
11565;9046529;1;2017
7491;9046539;5;2016
3536;9046530;4;2006
15047;9046532;2;2013
15503;9046532;1;2019
18125;9046531;4;2015
2284;9046536;1;2004
8990;9046539;5;2013
3722;9046535;4;2006
11514;9046528;4;2000
8901;9046542;4;2009
18900;9046543;5;2012
14016;9046531;1;2017
16560;9046535;1;2015
2812;9046536;4;2007
7602;9046539;1;2011
1908;9046542;3;2008
626;9046531;5;1974
3785;9046527;5;2007
10662;9046537;5;2008
3364;9046543;5;2018
2550;9046525;5;2017
3031;9046529;1;2005
4604;9046537;5;1989
18634;9046534;3;2017
17391;9046531;4;2016
11057;9046544;5;2006
3091;9046525;3;2008
18703;9046541;2;2011
16699;9046527;5;2016
5116;9046532;4;2005
12052;9046540;3;2011
8881;9046533;5;1998
18620;9046526;4;2019
17425;9046530;4;2012
278;9046540;5;2001
11544;9046534;4;1996
18631;9046532;2;2019
17945;9046525;5;2010
2873;9046538;1;2002
7357;9046528;3;2018
10710;9046527;1;2002
10439;9046544;4;2000
560;9046527;2;1973
11806;9046533;3;2005
19373;9046532;2;2010
12488;9046538;4;2014
12544;9046543;5;2014
8675;9046538;4;2016
5354;9046527;4;2003
12649;9046529;3;1997
14478;9046529;4;1991
1664;9046530;4;2010
5536;9046529;3;2017
18810;9046526;2;2013
19665;9046530;5;2018
2053;9046536;2;2006
9607;9046539;3;2004
12237;9046533;2;2017
18222;9046530;2;2016
15726;9046526;5;2015
9144;9046537;2;2017
2587;9046527;4;2016
13467;9046535;4;2009
14326;9046531;4;2007
4641;9046542;2;2017
7285;9046532;3;2017
630;9046538;4;2016
917;9046534;4;2013
7235;9046529;5;2007
1726;9046541;5;2008
18664;9046527;3;2005
14113;9046544;4;2007
130;9046527;2;1974
13807;9046536;5;2014
1677;9046524;3;2009
9789;9046539;2;2003
8712;9046538;2;2003
19128;9046532;3;2013
3213;9046531;4;2014
1718;9046525;4;2013
5145;9046527;1;2018
12661;9046539;5;2002
7331;9046539;5;2001
956;9046539;4;2018
5856;9046524;5;1999
1770;9046533;1;2010
6338;9046544;1;2014
14843;9046527;5;2011
10800;9046535;2;2000
3610;9046538;3;2013
7974;9046526;4;1992
14053;9046526;2;2019
3983;9046539;3;2019
3193;9046543;1;2011
7171;9046537;3;1992
5342;9046524;1;2014
19136;9046524;2;2016
9766;9046535;2;2004
4387;9046533;1;2005
650;9046527;4;2009
4338;9046540;4;1996
11795;9046528;5;2000
13104;9046528;4;2007
3880;9046530;1;2004
10613;9046541;2;2009
18194;9046538;4;2016
15154;9046530;3;2008
13559;9046528;5;1990
14397;9046525;1;2005
12361;9046526;2;2013
9346;9046538;4;2015
7635;9046528;3;2003
19418;9046528;3;2000
14438;9046541;3;2004
19054;9046525;3;2009
9640;9046544;5;2011
13521;9046542;1;1997
16796;9046543;3;1988
18286;9046542;2;2006
19057;9046542;2;2012
6923;9046528;3;1996
3044;9046541;2;2005
12257;9046526;5;1991
3407;9046543;1;2010
12478;9046540;5;2009
3807;9046535;5;2003
7840;9046526;1;2010
1830;9046537;1;2007
516;9046528;5;2017
1493;9046541;5;2014
8368;9046533;1;2017
17183;9046539;3;1999
3643;9046536;2;2015
8442;9046539;3;2018
17431;9046540;5;1988
3755;9046542;2;2006
6895;9046540;2;2018
2487;9046543;3;2019
2712;9046537;5;2004
676;9046525;4;2008
3453;9046539;4;2015
