:END_ID;city:string;:START_ID;editionNo:int;year:int
6995;New York;100000002;4;2004
6997;Philadelphia;100000000;4;2001
6998;London;100000004;5;2018
6999;Beejing;100000004;5;2008
7001;London;100000006;4;2019
7004;Stockholm;100000006;3;2007
7005;Sau Paulo;100000000;5;2003
7006;Beejing;100000004;5;2004
7007;Philadelphia;100000005;2;2004
7009;Philadelphia;100000002;1;2015
7010;Philadelphia;100000005;3;2017
7011;Sau Paulo;100000001;1;2001
7013;Mumbai;100000004;2;1999
7014;New York;100000003;1;2018
7015;Mumbai;100000001;4;2017
7017;Stockholm;100000001;5;2013
7019;Mumbai;100000003;3;2012
7020;Mumbai;100000004;3;2018
7021;Stockholm;100000002;5;1995
7022;London;100000000;5;2001
7024;London;100000002;5;1992
7025;Bagota;100000005;2;2014
7027;Beejing;100000006;1;2019
7028;Mumbai;100000006;1;2004
7029;Stockholm;100000002;4;2018
7031;Philadelphia;100000002;2;2018
7034;Philadelphia;100000002;4;2015
7035;Mumbai;100000001;4;2016
7036;Sau Paulo;100000003;5;2004
7037;Mumbai;100000003;1;2018
7038;Bagota;100000001;2;2019
7039;Mumbai;100000001;1;1987
7041;Beejing;100000002;5;2006
7042;Philadelphia;100000004;2;2015
7044;Beejing;100000003;3;1995
7050;Sau Paulo;100000004;5;2016
7052;Stockholm;100000005;1;2012
7053;Sau Paulo;100000006;2;2014
7054;New York;100000006;2;2018
7055;Bagota;100000005;2;2019
7058;London;100000003;4;2017
7059;Sau Paulo;100000004;2;1999
7061;Philadelphia;100000002;3;2004
7065;Bagota;100000005;5;2017
7067;Philadelphia;100000001;2;2005
7068;Philadelphia;100000003;3;2018
7069;London;100000000;1;1999
7071;Stockholm;100000003;5;2001
7072;Mumbai;100000005;1;2012
7073;London;100000000;5;2010
7075;Sau Paulo;100000006;3;2017
7076;Philadelphia;100000001;5;2011
7078;Mumbai;100000000;3;2018
7080;London;100000001;3;2018
7082;New York;100000001;3;2012
7084;Sau Paulo;100000005;2;2018
7086;New York;100000001;5;1995
7088;Bagota;100000000;2;2019
7089;Sau Paulo;100000003;5;2000
7090;Sau Paulo;100000004;1;2004
7091;London;100000006;5;2016
7095;Mumbai;100000000;4;2018
7096;Stockholm;100000000;5;2017
7097;Philadelphia;100000003;2;2005
7098;Bagota;100000003;1;1992
7099;Philadelphia;100000000;5;2006
7100;Bagota;100000005;1;1987
7101;London;100000006;2;2018
7102;London;100000000;4;2006
7104;Stockholm;100000002;1;2009
7108;London;100000004;5;2019
7109;New York;100000000;4;2018
7110;Philadelphia;100000004;3;1995
7112;Philadelphia;100000001;4;1999
7114;London;100000006;5;2015
7115;New York;100000003;3;2017
7117;Philadelphia;100000005;1;2016
7119;London;100000001;1;2018
7121;Mumbai;100000002;1;2017
7122;Stockholm;100000000;3;2014
7123;Stockholm;100000006;3;2012
7125;Philadelphia;100000003;1;2006
7127;Mumbai;100000001;3;2002
7128;Stockholm;100000005;3;1999
7129;Stockholm;100000003;1;2017
7132;New York;100000006;1;2006
7133;Stockholm;100000000;4;2009
7134;Beejing;100000001;2;2011
7137;Mumbai;100000001;1;1992
7138;Sau Paulo;100000006;5;2012
7139;Sau Paulo;100000001;1;1985
7140;London;100000000;1;2019
7141;Beejing;100000005;4;2001
7143;Mumbai;100000004;1;2018
7147;Mumbai;100000006;1;2004
7149;Bagota;100000005;5;2017
7150;Mumbai;100000004;1;2013
7155;Philadelphia;100000004;2;2019
7157;New York;100000003;5;2018
7158;Stockholm;100000001;3;2017
7160;London;100000002;1;2010
7163;Beejing;100000003;4;2013
7164;New York;100000004;2;2004
7165;Mumbai;100000001;2;2009
7166;Philadelphia;100000002;1;2012
7167;Mumbai;100000004;1;2001
7168;Stockholm;100000005;5;2008
7170;Bagota;100000005;4;2011
7172;Beejing;100000002;3;2008
7173;New York;100000000;2;2018
7174;Mumbai;100000005;3;2018
7175;Philadelphia;100000002;4;2013
7176;Bagota;100000005;5;2005
7177;Mumbai;100000001;5;2012
7178;London;100000000;2;2002
7180;Mumbai;100000004;4;2001
7181;London;100000006;2;2011
7184;New York;100000003;4;2016
7185;New York;100000004;2;2018
7186;Beejing;100000003;2;2019
7188;Sau Paulo;100000003;3;2018
7189;Beejing;100000003;2;2000
7191;Beejing;100000002;4;2016
7194;London;100000006;2;2016
7195;Mumbai;100000002;3;2011
7196;New York;100000000;1;1993
7197;London;100000001;5;2011
7198;Stockholm;100000000;5;1992
7199;Mumbai;100000006;5;2014
7200;Bagota;100000000;1;2002
7201;London;100000004;3;2003
7202;Bagota;100000003;1;2016
7203;New York;100000004;3;2016
7207;Mumbai;100000004;4;2003
7208;Stockholm;100000004;5;2018
7209;Bagota;100000004;4;1995
7210;Mumbai;100000005;3;2016
7211;Beejing;100000004;2;2018
7212;Philadelphia;100000005;3;1999
7214;Mumbai;100000006;4;2019
7218;New York;100000004;5;2005
7219;New York;100000006;4;2012
7220;London;100000001;5;2018
7223;Mumbai;100000006;2;2002
7224;Philadelphia;100000001;4;2017
7225;Bagota;100000004;4;2003
7226;Beejing;100000005;2;2003
7227;New York;100000001;5;2018
7228;Philadelphia;100000000;4;1989
7229;Beejing;100000001;1;1999
7230;Beejing;100000001;5;2018
7231;Mumbai;100000006;5;1989
7233;Sau Paulo;100000001;4;2006
7234;Beejing;100000005;3;2018
7237;Philadelphia;100000002;4;2019
7238;Philadelphia;100000004;2;2019
7241;Mumbai;100000005;3;2014
7243;Mumbai;100000004;4;2019
7244;Bagota;100000002;5;2014
7245;Mumbai;100000005;5;2011
7246;Sau Paulo;100000000;1;2014
7247;Bagota;100000005;5;2017
7248;Mumbai;100000003;3;2017
7251;Stockholm;100000006;3;2014
7252;Mumbai;100000003;1;1994
7254;London;100000003;3;2017
7256;London;100000004;1;2013
7260;Beejing;100000006;5;2014
7261;Beejing;100000000;1;2018
7265;Sau Paulo;100000004;5;2018
7269;New York;100000000;2;2017
7270;New York;100000000;1;2013
7271;Philadelphia;100000003;3;2007
7272;Bagota;100000004;5;2006
7273;London;100000005;5;1987
7274;London;100000001;2;2018
7275;Bagota;100000001;4;1996
7277;Mumbai;100000006;2;2005
7278;Philadelphia;100000000;1;2019
7279;New York;100000005;4;2019
7280;Beejing;100000005;5;2018
7281;London;100000003;2;2017
7283;Sau Paulo;100000005;4;1990
7286;Stockholm;100000006;3;1995
7287;Stockholm;100000004;3;1999
7289;New York;100000005;3;2012
7291;London;100000000;4;1985
7293;London;100000001;3;2007
7294;Sau Paulo;100000002;2;1995
7295;Stockholm;100000005;3;1999
7298;London;100000001;5;2012
7299;New York;100000001;1;2006
7300;New York;100000005;3;2018
7302;Beejing;100000004;4;2000
7304;Mumbai;100000005;5;2009
7306;Mumbai;100000000;2;2005
7307;Mumbai;100000004;3;2019
7308;Philadelphia;100000000;4;2017
7309;London;100000004;1;2010
7311;Mumbai;100000002;3;2019
7312;Mumbai;100000002;3;2011
7313;Mumbai;100000005;2;2017
7314;Mumbai;100000002;1;2018
7316;Mumbai;100000003;3;2018
7317;Sau Paulo;100000004;4;2011
7318;New York;100000003;3;2014
7320;London;100000002;3;2013
7321;Stockholm;100000006;4;2000
7322;Stockholm;100000000;3;2017
7323;Beejing;100000004;2;2017
7327;New York;100000004;2;1985
7335;Bagota;100000001;4;2018
7336;New York;100000006;5;2005
7338;New York;100000002;5;2018
7339;New York;100000000;3;2004
7341;Sau Paulo;100000006;3;1991
7342;Stockholm;100000003;5;2016
7343;Philadelphia;100000006;5;2010
7345;Mumbai;100000000;1;2013
7346;Bagota;100000000;1;2010
7348;Beejing;100000005;5;2015
7349;Mumbai;100000005;4;2009
7352;Bagota;100000000;1;2018
7354;Mumbai;100000004;1;2018
7355;Sau Paulo;100000002;2;1992
7356;New York;100000004;1;2018
7358;Sau Paulo;100000002;5;2014
7362;Sau Paulo;100000005;4;2001
7363;Stockholm;100000006;4;2002
7365;Sau Paulo;100000002;3;2015
7366;New York;100000004;5;2010
7368;Bagota;100000001;1;2014
7371;Stockholm;100000001;3;1984
7373;London;100000002;4;1995
7378;Sau Paulo;100000002;3;1989
7379;Bagota;100000003;2;2014
7380;Sau Paulo;100000004;4;2018
7383;London;100000005;5;2019
7384;Sau Paulo;100000006;3;2010
7386;Philadelphia;100000001;2;2003
7387;Sau Paulo;100000004;5;2019
7388;Beejing;100000006;3;2019
7389;New York;100000004;4;2019
7391;Mumbai;100000000;4;2015
7392;New York;100000000;3;2018
7396;Stockholm;100000001;1;1992
7398;Sau Paulo;100000002;3;1997
7399;Stockholm;100000004;1;1994
7400;Philadelphia;100000003;4;2016
7405;Bagota;100000000;5;1989
7406;Sau Paulo;100000001;5;2014
7408;Mumbai;100000001;2;2008
7409;Sau Paulo;100000003;1;1985
7410;London;100000005;1;2017
7411;London;100000000;2;1988
7413;New York;100000000;4;1987
7414;Mumbai;100000005;3;1985
7415;Stockholm;100000000;5;1989
7416;New York;100000005;4;2017
7419;Sau Paulo;100000001;5;2002
7421;Mumbai;100000001;4;2010
7422;London;100000003;2;2017
7423;London;100000004;3;2005
7424;Bagota;100000002;3;2007
7425;London;100000002;1;2014
7431;London;100000003;2;2006
7433;Beejing;100000005;1;2017
7434;Stockholm;100000003;5;2010
7435;Bagota;100000001;4;2006
7436;Mumbai;100000001;1;2002
7437;Stockholm;100000003;1;2017
7438;New York;100000005;2;1998
7439;London;100000004;1;2018
7440;New York;100000001;4;2001
7442;Stockholm;100000000;5;2009
7443;Beejing;100000001;4;2016
7444;Sau Paulo;100000000;4;2016
7445;Mumbai;100000003;3;2013
7447;Philadelphia;100000006;2;2003
7448;Beejing;100000000;3;2019
7449;Sau Paulo;100000003;1;2007
7450;Stockholm;100000001;5;2014
7451;Bagota;100000003;3;2019
7452;New York;100000004;1;2014
7453;Mumbai;100000001;2;2018
7456;London;100000002;1;2002
7459;Stockholm;100000005;5;2018
7461;Stockholm;100000003;2;2016
7462;Beejing;100000004;2;2018
7464;Stockholm;100000002;3;2007
7465;Sau Paulo;100000006;2;2007
7467;London;100000003;3;2006
7469;Stockholm;100000001;5;1992
7472;London;100000000;4;2011
7473;Philadelphia;100000004;3;2019
7474;New York;100000003;4;2019
7476;Bagota;100000000;4;2005
7477;Stockholm;100000004;5;2003
7479;Stockholm;100000004;3;2012
7481;Philadelphia;100000002;3;2010
7483;Mumbai;100000003;4;1994
7484;Bagota;100000004;2;2016
7486;New York;100000006;5;2013
7487;London;100000003;1;2016
7488;London;100000004;5;2019
7494;Philadelphia;100000000;3;2018
7497;Beejing;100000001;3;1985
7498;Stockholm;100000006;1;2018
7500;Beejing;100000005;4;1996
7501;Philadelphia;100000001;3;2000
7502;Stockholm;100000003;4;2017
7504;Sau Paulo;100000002;1;2019
7508;Mumbai;100000006;1;2017
7509;Beejing;100000002;2;2018
7510;London;100000001;5;2018
7511;Philadelphia;100000005;5;2008
7512;Sau Paulo;100000006;2;2019
7513;Stockholm;100000002;4;2014
7514;New York;100000001;2;2004
7515;Philadelphia;100000006;2;2018
7519;Beejing;100000000;4;2010
7520;Stockholm;100000001;1;1992
7521;New York;100000000;3;2008
7522;Philadelphia;100000006;5;2018
7523;Philadelphia;100000004;4;2009
7524;Beejing;100000003;1;2018
7527;Sau Paulo;100000006;2;2015
7528;Bagota;100000004;2;2018
7529;London;100000004;1;2019
7530;London;100000006;5;2015
7531;Philadelphia;100000001;4;2014
7534;Stockholm;100000005;4;1994
7535;Sau Paulo;100000004;5;2001
7538;New York;100000006;5;1992
7540;Beejing;100000006;5;2002
7541;Philadelphia;100000001;3;2010
7542;Sau Paulo;100000002;5;2006
7543;Mumbai;100000000;2;1993
7544;Stockholm;100000006;3;2001
7546;Sau Paulo;100000001;1;2018
7547;Sau Paulo;100000001;1;1999
7548;London;100000002;5;2001
7550;Sau Paulo;100000005;1;2016
7551;Bagota;100000003;4;2003
7556;London;100000002;1;2011
7557;Philadelphia;100000003;3;2011
7558;Philadelphia;100000000;1;1995
7559;New York;100000005;4;2019
7560;Stockholm;100000001;2;2014
7561;Beejing;100000000;3;2014
7562;New York;100000004;5;2018
7563;Stockholm;100000000;4;1998
7564;Beejing;100000003;5;2004
7566;London;100000005;1;1992
7567;Stockholm;100000003;3;1986
7568;Sau Paulo;100000006;3;2006
7569;London;100000001;2;2013
7570;Stockholm;100000003;5;2000
7572;Philadelphia;100000003;2;2004
7573;Stockholm;100000002;5;2014
7574;Mumbai;100000004;5;2016
7575;Beejing;100000002;3;2018
7576;Mumbai;100000002;2;2004
7577;New York;100000001;4;2018
7578;Mumbai;100000003;1;2016
7584;Sau Paulo;100000004;3;2014
7585;Bagota;100000002;4;2011
7588;New York;100000000;3;1986
7592;Stockholm;100000000;3;2013
7594;London;100000001;5;2015
7595;Philadelphia;100000000;4;2005
7598;Sau Paulo;100000001;5;2017
7604;London;100000000;5;2018
7605;Beejing;100000005;3;2016
7607;Bagota;100000005;2;1988
7612;Bagota;100000002;2;2019
7613;Beejing;100000004;3;2016
7618;Philadelphia;100000000;4;2011
7619;Sau Paulo;100000000;4;2008
7620;Philadelphia;100000002;2;2009
7621;Bagota;100000003;3;2017
7622;Beejing;100000004;1;2011
7624;Philadelphia;100000005;4;2003
7625;Stockholm;100000006;3;1992
7626;Bagota;100000004;3;2018
7628;Bagota;100000005;5;1999
7629;Bagota;100000006;2;2017
7631;Sau Paulo;100000006;2;2015
7634;Philadelphia;100000005;1;2012
7637;Stockholm;100000000;5;2010
7639;New York;100000003;3;2008
7640;Stockholm;100000006;1;2015
7641;Beejing;100000001;4;2019
7642;Mumbai;100000005;2;2006
7643;New York;100000005;4;2019
7644;Stockholm;100000001;5;2003
7645;Sau Paulo;100000006;3;2019
7647;Sau Paulo;100000002;5;2002
7648;Philadelphia;100000000;2;2003
7650;Bagota;100000003;5;2018
7651;Philadelphia;100000001;2;2018
7654;Philadelphia;100000000;1;2007
7655;Philadelphia;100000002;2;2019
7656;Beejing;100000004;1;1996
7657;Beejing;100000003;5;2016
7659;Philadelphia;100000004;2;2019
7660;Stockholm;100000004;2;1995
7661;New York;100000003;1;1997
7662;New York;100000006;5;2013
7663;Bagota;100000003;4;1995
7664;Stockholm;100000006;1;2016
7666;Bagota;100000000;1;2011
7667;Sau Paulo;100000005;1;2017
7668;Philadelphia;100000003;4;2014
7670;Sau Paulo;100000000;5;2018
7671;Stockholm;100000003;3;2011
7674;Sau Paulo;100000003;1;2000
7675;Beejing;100000005;1;2012
7677;Stockholm;100000004;4;1999
7678;Philadelphia;100000003;2;2010
7679;New York;100000006;3;2013
7682;Sau Paulo;100000006;5;2015
7684;Sau Paulo;100000001;2;2018
7685;London;100000000;3;2016
7686;Stockholm;100000001;4;2015
7687;London;100000004;3;2019
7688;Beejing;100000005;2;2019
7689;Beejing;100000006;1;2001
7695;Mumbai;100000006;4;2010
7699;Mumbai;100000000;3;2013
7700;Sau Paulo;100000003;1;2005
7701;London;100000005;2;2001
7702;Mumbai;100000001;3;2017
7704;Mumbai;100000000;5;2018
7705;Sau Paulo;100000006;2;2018
7709;Bagota;100000004;3;2017
7710;Philadelphia;100000001;4;2012
7711;Philadelphia;100000004;3;2013
7712;New York;100000005;5;2009
7714;Bagota;100000003;2;2018
7715;Stockholm;100000001;5;2018
7717;London;100000004;4;2018
7719;Bagota;100000000;2;1984
7721;Philadelphia;100000001;2;2018
7722;Mumbai;100000004;5;2008
7724;Sau Paulo;100000002;1;2013
7725;Beejing;100000001;2;2005
7726;Bagota;100000006;4;2001
7727;Philadelphia;100000003;3;2018
7730;New York;100000004;1;1994
7731;London;100000005;5;2001
7732;Philadelphia;100000006;5;1995
7733;Sau Paulo;100000005;4;2006
7735;Sau Paulo;100000002;5;2019
7736;London;100000004;1;2018
7737;London;100000006;1;2018
7739;Philadelphia;100000003;3;2016
7740;Bagota;100000001;5;2013
7742;New York;100000004;4;2000
7743;New York;100000003;4;1990
7744;London;100000002;5;2002
7745;Beejing;100000000;4;2014
7746;Mumbai;100000003;3;1997
7747;New York;100000000;5;1998
7748;Beejing;100000000;2;1998
7749;Stockholm;100000004;4;2011
7750;London;100000004;5;2018
7754;Beejing;100000002;4;2013
7756;Sau Paulo;100000002;2;2004
7757;Philadelphia;100000003;4;1986
7758;Philadelphia;100000006;4;2019
7759;Stockholm;100000000;4;2009
7760;Stockholm;100000000;3;2008
7764;London;100000005;3;2018
7765;Bagota;100000002;2;2018
7767;Bagota;100000004;1;2011
7768;Beejing;100000001;1;2013
7769;Stockholm;100000005;2;2009
7770;Stockholm;100000006;3;2016
7772;London;100000005;4;2016
7773;Beejing;100000000;2;2005
7776;Philadelphia;100000006;3;2018
7777;Philadelphia;100000000;1;2007
7779;Sau Paulo;100000006;1;2018
7785;New York;100000001;1;2018
7786;London;100000004;2;2018
7787;Philadelphia;100000001;2;2017
7788;Mumbai;100000003;2;2013
7789;Philadelphia;100000004;4;2014
7792;Beejing;100000002;2;2018
7794;Bagota;100000006;3;2014
7795;Bagota;100000002;1;2002
7796;Stockholm;100000000;5;2018
7797;New York;100000005;4;2018
7798;London;100000001;3;2003
7799;Stockholm;100000002;2;2018
7800;Bagota;100000005;4;2014
7803;Sau Paulo;100000005;5;2009
7805;Philadelphia;100000004;1;1999
7806;Bagota;100000006;4;1988
7807;Sau Paulo;100000001;5;2019
7809;New York;100000003;5;2013
7810;Bagota;100000005;5;2006
7813;Philadelphia;100000000;5;2019
7814;New York;100000005;1;2004
7815;Philadelphia;100000006;1;2002
7816;Beejing;100000002;2;2019
7817;Philadelphia;100000000;4;2014
7819;London;100000004;3;2018
7820;Beejing;100000000;5;1985
7822;Philadelphia;100000004;2;2009
7824;Philadelphia;100000003;4;2018
7825;London;100000000;1;2018
7826;Philadelphia;100000001;3;2017
7827;New York;100000006;5;2017
7828;Mumbai;100000002;2;2018
7830;Stockholm;100000003;3;2003
7832;Sau Paulo;100000001;5;2018
7833;Mumbai;100000003;2;2019
7838;Beejing;100000000;3;1996
7841;Stockholm;100000006;5;2014
7842;Sau Paulo;100000003;3;2019
7843;New York;100000000;1;2005
7844;Sau Paulo;100000006;2;1990
7846;New York;100000002;1;2015
7850;Stockholm;100000000;5;2005
7851;New York;100000005;1;2019
7852;Stockholm;100000006;1;2001
7853;Bagota;100000002;4;2007
7854;Stockholm;100000004;5;1992
7855;Sau Paulo;100000003;4;2017
7859;Sau Paulo;100000001;2;1986
7860;New York;100000001;4;2019
7861;Sau Paulo;100000004;4;2005
7862;Philadelphia;100000004;4;1995
7863;Mumbai;100000004;5;2018
7864;Bagota;100000002;4;2017
7865;Bagota;100000006;5;2010
7868;Philadelphia;100000001;1;2002
7869;Bagota;100000003;4;2007
7870;New York;100000003;4;2014
7873;Mumbai;100000003;3;1998
7874;New York;100000002;5;2013
7875;Beejing;100000001;3;2004
7878;New York;100000000;3;2017
7879;London;100000004;5;2004
7881;Stockholm;100000001;1;2015
7882;Bagota;100000001;3;2013
7883;Mumbai;100000000;5;1999
7885;Mumbai;100000004;1;2019
7891;Sau Paulo;100000005;3;2006
7892;Sau Paulo;100000003;5;2018
7893;Stockholm;100000004;3;2017
7894;Stockholm;100000005;5;2019
7896;Philadelphia;100000002;3;2003
7897;New York;100000006;1;2018
7898;Beejing;100000006;3;2017
7901;Bagota;100000000;3;2018
7902;London;100000005;3;2019
7904;London;100000006;1;2014
7906;Philadelphia;100000006;3;2018
7910;Sau Paulo;100000000;3;2018
7912;Sau Paulo;100000004;5;2018
7913;Philadelphia;100000005;2;2012
7914;London;100000000;1;2019
7917;London;100000001;3;2018
7918;Sau Paulo;100000006;1;2010
7919;Sau Paulo;100000001;4;1992
7920;Philadelphia;100000001;1;2018
7923;Bagota;100000004;5;2014
7925;Philadelphia;100000004;2;2019
7926;Mumbai;100000000;1;2017
7928;Stockholm;100000001;4;2018
7929;London;100000003;5;2019
7930;New York;100000003;3;2001
7931;Sau Paulo;100000004;3;2018
7932;Sau Paulo;100000002;2;2008
7933;London;100000004;2;2015
7934;Beejing;100000005;1;2000
7936;Bagota;100000001;5;2010
7937;Philadelphia;100000001;4;1992
7938;Philadelphia;100000004;3;2018
7939;Philadelphia;100000006;5;2017
7941;Beejing;100000006;3;2019
7943;Philadelphia;100000001;4;2018
7946;Philadelphia;100000002;5;2018
7947;Sau Paulo;100000005;2;2008
7948;New York;100000006;3;2007
7949;Beejing;100000005;3;2017
7951;Mumbai;100000000;3;2014
7955;Beejing;100000000;4;2018
7958;Bagota;100000006;3;2014
7959;Bagota;100000005;3;2012
7961;Sau Paulo;100000001;5;2013
7962;Beejing;100000000;2;2006
7967;New York;100000001;3;2007
7969;Mumbai;100000001;5;2005
7970;Stockholm;100000005;1;2001
7972;Beejing;100000005;3;2007
7975;New York;100000001;2;2007
7976;Stockholm;100000000;5;2006
7980;Beejing;100000006;5;2003
7981;New York;100000000;5;2002
7982;New York;100000005;4;2004
7983;Mumbai;100000004;5;2005
7984;Sau Paulo;100000000;4;2015
7985;London;100000003;3;2013
7986;New York;100000000;3;2004
7989;New York;100000006;3;2000
7990;Philadelphia;100000006;1;2019
7991;Bagota;100000005;3;2011
7992;Stockholm;100000002;5;2015
7993;Stockholm;100000006;5;2018
7995;Mumbai;100000001;2;2004
7996;Philadelphia;100000004;4;2019
7998;Mumbai;100000004;5;2011
8000;Bagota;100000003;4;1999
8001;Bagota;100000003;4;1989
8002;Beejing;100000004;4;2013
8003;London;100000005;1;2010
8004;Sau Paulo;100000004;3;2018
8006;Bagota;100000002;1;2011
8007;Bagota;100000003;1;2017
8008;Bagota;100000005;2;2005
8009;Sau Paulo;100000006;2;2016
8010;Sau Paulo;100000004;2;2014
8012;New York;100000006;5;2008
8014;New York;100000003;5;2002
8015;Bagota;100000006;4;2016
8016;Sau Paulo;100000006;4;1992
8019;Stockholm;100000004;4;2017
8020;Beejing;100000000;3;2019
8021;Beejing;100000005;3;1994
8026;Stockholm;100000003;1;2016
8029;Sau Paulo;100000000;3;2018
8030;Bagota;100000003;3;2016
8031;Sau Paulo;100000003;1;2019
8035;London;100000006;3;2013
8036;Philadelphia;100000005;2;2018
8038;Mumbai;100000001;2;1988
8039;Mumbai;100000006;2;2019
8041;Bagota;100000002;4;2013
8043;Mumbai;100000002;4;2017
8045;New York;100000002;4;2018
8047;Philadelphia;100000004;3;2016
8049;Mumbai;100000000;3;1990
8050;Sau Paulo;100000000;4;1985
8053;Stockholm;100000003;4;2018
8055;Beejing;100000001;3;2019
